"8203";"82";"kabupaten kepulauan sula";NULL;NULL;NULL
"8204";"82";"kabupaten halmahera selatan";NULL;NULL;NULL
"8205";"82";"kabupaten halmahera utara";NULL;NULL;NULL
"8206";"82";"kabupaten halmahera timur";NULL;NULL;NULL
"8207";"82";"kabupaten pulau morotai";NULL;NULL;NULL
"8208";"82";"kabupaten pulau taliabu";NULL;NULL;NULL
"8271";"82";"kota ternate";NULL;NULL;NULL
"8272";"82";"kota tidore kepulauan";NULL;NULL;NULL
"9101";"91";"kabupaten fakfak";NULL;NULL;NULL
"9102";"91";"kabupaten kaimana";NULL;NULL;NULL
"9103";"91";"kabupaten teluk wondama";NULL;NULL;NULL
"9104";"91";"kabupaten teluk bintuni";NULL;NULL;NULL
"9105";"91";"kabupaten manokwari";NULL;NULL;NULL
"9106";"91";"kabupaten sorong selatan";NULL;NULL;NULL
"9107";"91";"kabupaten sorong";NULL;NULL;NULL
"9108";"91";"kabupaten raja ampat";NULL;NULL;NULL
"9109";"91";"kabupaten tambrauw";NULL;NULL;NULL
"9110";"91";"kabupaten maybrat";NULL;NULL;NULL
"9111";"91";"kabupaten manokwari selatan";NULL;NULL;NULL
"9112";"91";"kabupaten pegunungan arfak";NULL;NULL;NULL
"9171";"91";"kota sorong";NULL;NULL;NULL
"9401";"94";"kabupaten merauke";NULL;NULL;NULL
"9402";"94";"kabupaten jayawijaya";NULL;NULL;NULL
"9403";"94";"kabupaten jayapura";NULL;NULL;NULL
"9404";"94";"kabupaten nabire";NULL;NULL;NULL
"9408";"94";"kabupaten kepulauan yapen";NULL;NULL;NULL
"9409";"94";"kabupaten biak numfor";NULL;NULL;NULL
"9410";"94";"kabupaten paniai";NULL;NULL;NULL
"9411";"94";"kabupaten puncak jaya";NULL;NULL;NULL
"9412";"94";"kabupaten mimika";NULL;NULL;NULL
"9413";"94";"kabupaten boven digoel";NULL;NULL;NULL
"9414";"94";"kabupaten mappi";NULL;NULL;NULL
"9415";"94";"kabupaten asmat";NULL;NULL;NULL
"9416";"94";"kabupaten yahukimo";NULL;NULL;NULL
"9417";"94";"kabupaten pegunungan bintang";NULL;NULL;NULL
"9418";"94";"kabupaten tolikara";NULL;NULL;NULL
"9419";"94";"kabupaten sarmi";NULL;NULL;NULL
"9420";"94";"kabupaten keerom";NULL;NULL;NULL
"9426";"94";"kabupaten waropen";NULL;NULL;NULL
"9427";"94";"kabupaten supiori";NULL;NULL;NULL
"9428";"94";"kabupaten mamberamo raya";NULL;NULL;NULL
"9429";"94";"kabupaten nduga";NULL;NULL;NULL
"9430";"94";"kabupaten lanny jaya";NULL;NULL;NULL
"9431";"94";"kabupaten mamberamo tengah";NULL;NULL;NULL
"9432";"94";"kabupaten yalimo";NULL;NULL;NULL
"9433";"94";"kabupaten puncak";NULL;NULL;NULL
"9434";"94";"kabupaten dogiyai";NULL;NULL;NULL
"9435";"94";"kabupaten intan jaya";NULL;NULL;NULL
"9436";"94";"kabupaten deiyai";NULL;NULL;NULL
"9471";"94";"kota jayapura";NULL;NULL;NULL
